OTU	Test-Statistic	P	FDR_P	Bonferroni_P	surface_mean	bottom_mean	taxonomy
4358275	1.0	0.317310507863	0.403070104583	1.0	1.5	0.0	k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__[Chthoniobacteraceae]; g__Candidatus Xiphinematobacter; s__
2619522	1.0	0.317310507863	0.403070104583	1.0	0.0	1.5	k__Bacteria; p__Spirochaetes; c__Spirochaetes; o__Spirochaetales; f__Spirochaetaceae; g__; s__
1105138	1.0	0.317310507863	0.403070104583	1.0	0.0	2.5	k__Bacteria; p__WS3; c__PRR-12; o__Sediment-1; f__; g__; s__
574269	1.0	0.317310507863	0.403070104583	1.0	0.0	10.0	k__Bacteria; p__Acidobacteria; c__DA052; o__Ellin6513; f__; g__; s__
246248	1.0	0.317310507863	0.403070104583	1.0	0.5	0.0	k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Koribacteraceae; g__Candidatus Koribacter; s__
142319	1.0	0.317310507863	0.403070104583	1.0	0.0	4.5	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Chromatiales; f__Ectothiorhodospiraceae; g__Halorhodospira; s__
4325926	1.0	0.317310507863	0.403070104583	1.0	0.5	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__; s__
4418002	1.0	0.317310507863	0.403070104583	1.0	0.0	2.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__; s__
178053	1.0	0.317310507863	0.403070104583	1.0	0.0	14.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria
825822	1.0	0.317310507863	0.403070104583	1.0	0.0	4.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Chromatiales; f__Ectothiorhodospiraceae; g__; s__
4298513	1.0	0.317310507863	0.403070104583	1.0	0.5	0.0	k__Bacteria; p__Nitrospirae; c__Nitrospira; o__Nitrospirales; f__Nitrospiraceae; g__Nitrospira; s__
812560	1.0	0.317310507863	0.403070104583	1.0	0.5	0.0	k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Koribacteraceae; g__Candidatus Koribacter; s__
156700	1.0	0.317310507863	0.403070104583	1.0	0.5	0.0	k__Bacteria; p__Acidobacteria; c__DA052; o__Ellin6513; f__; g__; s__
816441	1.0	0.317310507863	0.403070104583	1.0	0.5	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Sinobacteraceae; g__Steroidobacter; s__
861196	1.0	0.317310507863	0.403070104583	1.0	0.0	10.5	k__Bacteria; p__Bacteroidetes; c__[Rhodothermi]; o__[Rhodothermales]; f__[Balneolaceae]; g__KSA1; s__
4392312	1.0	0.317310507863	0.403070104583	1.0	0.0	3.5	k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Koribacteraceae; g__; s__
817942	1.0	0.317310507863	0.403070104583	1.0	1.0	0.0	k__Bacteria; p__Acidobacteria; c__[Chloracidobacteria]; o__RB41; f__; g__; s__
2147800	1.0	0.317310507863	0.403070104583	1.0	0.0	2.0	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; g__; s__
610188	1.0	0.317310507863	0.403070104583	1.0	0.5	0.0	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__; g__; s__
226487	1.0	0.317310507863	0.403070104583	1.0	0.0	0.5	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__; g__; s__
4361857	1.0	0.317310507863	0.403070104583	1.0	0.0	1.5	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Rhodocyclales; f__Rhodocyclaceae; g__; s__
638638	1.0	0.317310507863	0.403070104583	1.0	0.0	1.5	k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Koribacteraceae; g__Candidatus Koribacter; s__
4421717	1.0	0.317310507863	0.403070104583	1.0	0.5	0.0	k__Bacteria; p__Acidobacteria; c__Solibacteres; o__Solibacterales; f__; g__; s__
217328	1.0	0.317310507863	0.403070104583	1.0	1.0	0.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__Haliangiaceae; g__; s__
170339	1.0	0.317310507863	0.403070104583	1.0	0.5	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae
1044436	0.6	0.438578026081	0.544042536752	1.0	15.5	6.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Syntrophobacterales; f__Syntrophobacteraceae; g__; s__
303986	0.6	0.438578026081	0.544042536752	1.0	3.5	2.0	k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Koribacteraceae; g__; s__
291692	0.6	0.438578026081	0.544042536752	1.0	34.5	15.5	k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__[Chthoniobacteraceae]; g__DA101; s__
13100	0.6	0.438578026081	0.544042536752	1.0	2.0	1.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Mycobacteriaceae; g__Mycobacterium; s__
4465496	0.6	0.438578026081	0.544042536752	1.0	2.0	1.0	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__; g__; s__
663880	0.6	0.438578026081	0.544042536752	1.0	3.5	1.5	k__Bacteria; p__Acidobacteria; c__[Chloracidobacteria]; o__RB41; f__; g__; s__
4468095	0.6	0.438578026081	0.544042536752	1.0	5.0	3.0	k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Koribacteraceae; g__; s__
4377104	0.6	0.438578026081	0.544042536752	1.0	4.5	2.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae; g__Bradyrhizobium; s__
4385105	0.166666666667	0.68309139831	0.75246786845	1.0	0.5	1.0	k__Bacteria; p__Verrucomicrobia; c__[Pedosphaerae]; o__[Pedosphaerales]; f__Ellin515; g__; s__
224740	0.166666666667	0.68309139831	0.75246786845	1.0	1.5	1.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__Myxococcaceae; g__; s__
571363	0.166666666667	0.68309139831	0.75246786845	1.0	1.5	1.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__MND1; f__; g__; s__
585878	0.166666666667	0.68309139831	0.75246786845	1.0	0.5	3.0	k__Bacteria; p__WS3; c__PRR-12; o__Sediment-1; f__; g__; s__
830341	0.166666666667	0.68309139831	0.75246786845	1.0	0.5	3.5	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__CFB-26; f__; g__; s__
936318	0.166666666667	0.68309139831	0.75246786845	1.0	0.5	1.5	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__; s__
4376358	0.166666666667	0.68309139831	0.75246786845	1.0	0.5	1.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfuromonadales; f__Pelobacteraceae; g__; s__
755123	0.166666666667	0.68309139831	0.75246786845	1.0	0.5	1.0	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__; s__
128192	0.166666666667	0.68309139831	0.75246786845	1.0	1.5	0.5	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Rhodoplanes; s__
994823	0.166666666667	0.68309139831	0.75246786845	1.0	0.5	1.0	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__Patulibacteraceae; g__; s__
154102	0.166666666667	0.68309139831	0.75246786845	1.0	1.0	0.5	k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__[Chthoniobacteraceae]; g__DA101; s__
223808	0.166666666667	0.68309139831	0.75246786845	1.0	1.0	0.5	k__Bacteria; p__Verrucomicrobia; c__[Pedosphaerae]; o__[Pedosphaerales]; f__Ellin515; g__; s__
3847357	0.166666666667	0.68309139831	0.75246786845	1.0	1.5	0.5	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Syntrophobacterales; f__Syntrophobacteraceae; g__; s__
1640195	0.166666666667	0.68309139831	0.75246786845	1.0	0.5	1.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__; s__
720217	0.166666666667	0.68309139831	0.75246786845	1.0	1.5	1.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__Haliangiaceae; g__; s__
4457889	0.166666666667	0.68309139831	0.75246786845	1.0	1.5	0.5	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micromonosporaceae; g__; s__
818813	0.166666666667	0.68309139831	0.75246786845	1.0	3.0	1.0	k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__[Chthoniobacteraceae]; g__DA101; s__
4409533	0.166666666667	0.68309139831	0.75246786845	1.0	1.0	39.0	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; g__; s__
156154	0.166666666667	0.68309139831	0.75246786845	1.0	0.5	1.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Ellin329; f__; g__; s__
4353076	0.166666666667	0.68309139831	0.75246786845	1.0	1.5	0.5	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Sinobacteraceae; g__Steroidobacter; s__
4355314	0.166666666667	0.68309139831	0.75246786845	1.0	0.5	3.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae
849683	0.166666666667	0.68309139831	0.75246786845	1.0	3.0	0.5	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__Myxococcaceae; g__; s__
3984866	0.166666666667	0.68309139831	0.75246786845	1.0	0.5	1.5	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Rhodoplanes; s__
224834	0.166666666667	0.68309139831	0.75246786845	1.0	2.5	1.0	k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__[Chthoniobacteraceae]; g__DA101; s__
1918929	0.166666666667	0.68309139831	0.75246786845	1.0	0.5	1.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__mitochondria
815546	0.166666666667	0.68309139831	0.75246786845	1.0	1.0	2.0	k__Bacteria; p__Acidobacteria; c__DA052; o__Ellin6513; f__; g__; s__
4082575	0.166666666667	0.68309139831	0.75246786845	1.0	1.0	0.5	k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Koribacteraceae; g__Candidatus Koribacter; s__
742822	0.166666666667	0.68309139831	0.75246786845	1.0	0.5	1.0	k__Bacteria; p__Elusimicrobia; c__Elusimicrobia; o__FAC88; f__; g__; s__
353729	0.166666666667	0.68309139831	0.75246786845	1.0	0.5	1.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__Myxococcaceae; g__Anaeromyxobacter; s__
217022	0.166666666667	0.68309139831	0.75246786845	1.0	0.5	1.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__; g__; s__
154519	0.166666666667	0.68309139831	0.75246786845	1.0	1.5	2.0	k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Koribacteraceae; g__; s__
143935	0.166666666667	0.68309139831	0.75246786845	1.0	0.5	1.0	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolinaceae; g__Anaerolinea; s__
1110562	0.166666666667	0.68309139831	0.75246786845	1.0	1.5	3.0	k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Acidobacteriaceae; g__; s__
220721	0.166666666667	0.68309139831	0.75246786845	1.0	0.5	1.0	k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Koribacteraceae; g__; s__
636026	0.166666666667	0.68309139831	0.75246786845	1.0	0.5	5.5	k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Koribacteraceae; g__; s__
557983	0.166666666667	0.68309139831	0.75246786845	1.0	1.5	0.5	k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__[Chthoniobacteraceae]; g__DA101; s__
159617	0.166666666667	0.68309139831	0.75246786845	1.0	0.5	1.5	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__MND1; f__; g__; s__
4344614	0.166666666667	0.68309139831	0.75246786845	1.0	0.5	1.0	k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Koribacteraceae; g__; s__
216350	0.166666666667	0.68309139831	0.75246786845	1.0	1.0	3.0	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__
13034	0.166666666667	0.68309139831	0.75246786845	1.0	0.5	1.5	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Mycobacteriaceae; g__Mycobacterium; s__
328307	0.166666666667	0.68309139831	0.75246786845	1.0	0.5	1.5	k__Bacteria; p__Nitrospirae; c__Nitrospira; o__Nitrospirales; f__0319-6A21; g__; s__
106297	0.166666666667	0.68309139831	0.75246786845	1.0	1.0	0.5	k__Bacteria; p__Chloroflexi; c__TK10; o__B07_WMSP1; f__; g__; s__
4453972	0.166666666667	0.68309139831	0.75246786845	1.0	0.5	2.5	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Kaistobacter; s__
567166	0.0	1.0	1.0	1.0	0.5	0.5	k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__; g__; s__
618396	0.0	1.0	1.0	1.0	1.0	1.0	k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Koribacteraceae; g__; s__
4386675	0.0	1.0	1.0	1.0	2.5	2.5	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Rhodoplanes; s__
210428	0.0	1.0	1.0	1.0	0.5	0.5	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Rhodoplanes; s__
580203	0.0	1.0	1.0	1.0	0.5	0.5	k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Koribacteraceae; g__; s__
657034	0.0	1.0	1.0	1.0	0.5	0.5	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__; g__; s__
223724	0.0	1.0	1.0	1.0	1.0	1.0	k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__[Chthoniobacteraceae]; g__DA101; s__
255838	0.0	1.0	1.0	1.0	1.5	1.5	k__Bacteria; p__Acidobacteria; c__Acidobacteria-5; o__; f__; g__; s__
1112700	0.0	1.0	1.0	1.0	0.5	0.5	k__Bacteria; p__Verrucomicrobia; c__[Pedosphaerae]; o__[Pedosphaerales]; f__auto67_4W; g__; s__
4354098	0.0	1.0	1.0	1.0	2.0	28.0	k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Koribacteraceae; g__Candidatus Koribacter; s__
2216505	0.0	1.0	1.0	1.0	0.5	0.5	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__
2216508	0.0	1.0	1.0	1.0	7.5	8.5	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Ellin6067; f__; g__; s__
769731	0.0	1.0	1.0	1.0	1.5	1.5	k__Bacteria; p__Acidobacteria; c__Solibacteres; o__Solibacterales; f__; g__; s__
1144000	0.0	1.0	1.0	1.0	1.0	1.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Rhodoplanes; s__
4298720	0.0	1.0	1.0	1.0	2.0	2.0	k__Bacteria; p__Acidobacteria; c__Solibacteres; o__Solibacterales; f__Solibacteraceae; g__Candidatus Solibacter; s__
4354842	0.0	1.0	1.0	1.0	2.5	3.0	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__; g__; s__
1829920	0.0	1.0	1.0	1.0	0.5	0.5	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Syntrophobacterales; f__Syntrophobacteraceae; g__; s__
2294362	0.0	1.0	1.0	1.0	1.0	2.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Kaistobacter; s__
217392	0.0	1.0	1.0	1.0	0.5	0.5	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__Conexibacteraceae; g__; s__
328810	0.0	1.0	1.0	1.0	0.5	0.5	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__; g__; s__
109694	0.0	1.0	1.0	1.0	0.5	0.5	k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Koribacteraceae; g__; s__
368890	0.0	1.0	1.0	1.0	5.5	4.0	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__; g__; s__
220013	0.0	1.0	1.0	1.0	2.0	4.0	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__; s__
245951	0.0	1.0	1.0	1.0	0.5	0.5	k__Bacteria; p__Acidobacteria; c__[Chloracidobacteria]; o__RB41; f__; g__; s__
364646	0.0	1.0	1.0	1.0	0.5	0.5	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__; g__; s__
4320239	0.0	1.0	1.0	1.0	1.5	2.0	k__Bacteria; p__Acidobacteria; c__[Chloracidobacteria]; o__RB41; f__; g__; s__
824904	0.0	1.0	1.0	1.0	0.5	0.5	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Syntrophobacterales; f__Syntrophobacteraceae; g__; s__
606965	0.0	1.0	1.0	1.0	0.5	0.5	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__; s__
632692	0.0	1.0	1.0	1.0	2.5	2.5	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__
723690	0.0	1.0	1.0	1.0	1.0	2.5	k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Koribacteraceae; g__Candidatus Koribacter; s__
717396	0.0	1.0	1.0	1.0	1.5	2.0	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__; g__; s__
4371080	0.0	1.0	1.0	1.0	0.5	0.5	k__Bacteria; p__Acidobacteria; c__Solibacteres; o__Solibacterales; f__Solibacteraceae; g__Candidatus Solibacter; s__
361100	0.0	1.0	1.0	1.0	4.5	6.5	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__MND1; f__; g__; s__
151729	0.0	1.0	1.0	1.0	6.5	7.5	k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Koribacteraceae; g__; s__
366851	0.0	1.0	1.0	1.0	1.0	1.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Sinobacteraceae; g__; s__
4311799	0.0	1.0	1.0	1.0	0.5	0.5	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Burkholderia; s__
1133464	0.0	1.0	1.0	1.0	1.0	1.0	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__
805571	0.0	1.0	1.0	1.0	0.5	0.5	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Rhodocyclales; f__Rhodocyclaceae; g__; s__
217325	0.0	1.0	1.0	1.0	0.5	0.5	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__Haliangiaceae; g__; s__
